N,r,M,a0,a1,b0,b1,a0_cf,a1_cf,b0_cf,b1_cf,ll,ll_cf,iters,iters_cf
2000,4,309,3.745251784789722e-05,0.03657673584399014,0.823834824535893,0.911405028113843,3.666602729874485e-05,0.036887038900233024,0.8139677012590171,0.9135456807586636,-2890.5136271185065,-2890.5098876232582,65,63
2000,5,162,0.007589034921363081,0.02684813389725847,0.716662895622572,0.866493731487362,0.007560312997206253,0.027114105676772353,0.7153178107786232,0.8679188401252292,-3108.1198664728026,-3108.1201430447895,16,15
2000,6,206,0.007821310511328979,0.028884927555618268,0.8164328119519239,0.8443424499719439,0.007787201322343828,0.02907597649528458,0.8155551834099158,0.8457485780188648,-3111.56141163012,-3111.5620143497044,19,14
2000,7,219,0.004982016678357363,0.031076258388600012,0.6569454773663784,0.9259872979978945,0.005005836178836239,0.031064205810871572,0.6579108447329425,0.9259394665948879,-3026.6706695260214,-3026.6717186802134,28,28
2000,8,188,0.007511583996404609,0.025937886437065988,0.4493574171754862,0.9023439712071906,0.007530279148834546,0.025947183007654643,0.45000901204407745,0.9024112157695912,-3114.884427899701,-3114.8854536030267,27,27
2000,9,202,0.004314186658763136,0.025460138652709137,0.6824512662120168,0.8904199785748951,0.004281918576403766,0.025681867344177982,0.6762325769363187,0.8918245323197059,-3016.055003530836,-3016.0512986923345,56,53
2000,10,244,0.00530541627630455,0.02788485286347538,0.901078312652968,0.8653655812894593,0.005391976570949566,0.027882181666520033,0.9027318428000589,0.8647504832168145,-2937.0157009002355,-2937.015366633869,17,10
2000,11,222,0.0069368639530948606,0.02721068154989166,0.640018988366448,0.9159434123236312,0.006963584675718977,0.0272161377182894,0.6414957245626581,0.9159449743884319,-3023.2491974245345,-3023.2507513182786,36,37
2000,12,205,0.004396162185090748,0.023604269363756532,0.7951365427878698,0.8964913589726229,0.004453773126939659,0.02357583872208187,0.7973115707582265,0.8962083025713576,-2996.6838626457184,-2996.6850251205115,28,29
2000,13,166,0.0024906848216429403,0.03231638463053405,0.6191459671488426,0.8440157421350455,0.0024731836000273922,0.03250540367686737,0.6142356251381489,0.8454376236517991,-3109.459977654107,-3109.4566240474055,49,48
2000,14,233,0.007899944065740442,0.025255845698728217,0.6473848431659668,0.9175351177717208,0.007940455906216115,0.025240398630726003,0.6495487838133808,0.9174611729773288,-2951.441021099378,-2951.4433731281365,33,33
2000,15,154,0.003404071950488886,0.021583595349202723,0.840691636880397,0.8716894055051049,0.0034345983731891867,0.02157565156489302,0.8414743925631186,0.8716194789869456,-3060.590728217033,-3060.591082713784,11,12
2000,16,248,0.005788778048010624,0.026101779795209806,0.7932932257739536,0.9220832642425864,0.005850421831545609,0.026072242090382853,0.794644808873675,0.9219204900939767,-2959.999683128881,-2960.000883184574,24,25
2000,17,259,0.002094583151507307,0.03151049135141437,0.6226580739638679,0.926272578336144,0.0021238342644789437,0.0314858826751418,0.6245001510188158,0.9262222991782606,-2969.875710574802,-2969.8779375385584,60,59
2000,18,211,0.00444441782328348,0.030169595817080255,0.6643307630182967,0.9109181726637013,0.004461913007923596,0.03016151217174204,0.6658555346498924,0.91086433378249,-2953.779544717191,-2953.7810165167807,33,34
2000,19,144,0.001667211820190443,0.026682282471879464,0.9109915592726074,0.7505170853368947,0.0016967982820224098,0.02667470545636445,0.9112423098883888,0.7504089839489582,-2994.4692055198325,-2994.4692570673833,13,13
2000,20,198,0.0012262486028975607,0.029984117701104956,0.37658679890304114,0.9111242056124487,0.0012208981843651757,0.030262188334090338,0.3707158957800539,0.9125062646682208,-3029.4292287781645,-3029.418877884538,129,121
2000,21,242,0.0042285028406198666,0.038088292564627535,0.5396398300237372,0.9038252010779445,0.004247250805700761,0.03808347119614173,0.5402754902618527,0.9038333084218728,-2975.875607160994,-2975.876446103049,25,25
2000,22,255,0.008768947741154684,0.02732121431026026,0.6643413611756235,0.9180377973783599,0.00880632899183317,0.027315267565334166,0.6660628019734424,0.9179942180498948,-2973.4835255018197,-2973.4851829884997,31,31
2000,23,158,0.0005459071945665479,0.01950094360528735,0.8058031280372313,0.9028671035060776,0.0005520973359606596,0.019506566460125704,0.8059581639267439,0.9029169532055326,-3006.724301249023,-3006.7244930561706,19,19
2000,24,144,0.005461080257031251,0.018763871387925048,0.6316512558100791,0.886712390332358,0.005496287745002103,0.018748185457832977,0.6337750410386807,0.8866051761518131,-3101.6940164011826,-3101.6960674236825,37,37
2000,25,236,0.006754770841902861,0.029286696325416844,0.8255343943348397,0.8887594056176535,0.006702710446072776,0.029600451448081624,0.8240310150577959,0.8901510545810926,-2981.2178856037744,-2981.2187109519778,18,16
2000,26,246,0.0025831495920830886,0.028342327194536554,0.874822728474082,0.8960651631375474,0.0026342855082371972,0.028319032225812394,0.8755150037761461,0.8959429731752983,-2989.077079593377,-2989.077693027662,16,18
