study,rate,variant,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,10,89,1.2444,1.5485,1.0713,0.72255,0.72255,0.41573,0.76404,0.98876,4.7802
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,11,90,1.2268,1.5049,1.0475,0.70936,0.70936,0.4,0.78889,0.96667,4.7808
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,12,90,1.2578,1.5822,1.0632,0.72261,0.72261,0.44444,0.76667,0.96667,4.7811
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,13,91,1.1949,1.4277,1.0204,0.68922,0.68922,0.48352,0.82418,0.98901,4.7812
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,14,90,1.2086,1.4606,1.0155,0.69288,0.69288,0.45556,0.82222,0.96667,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,15,91,1.1859,1.4063,1.0027,0.68389,0.68389,0.42857,0.81319,0.97802,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,16,91,1.2033,1.4479,0.99783,0.68935,0.68935,0.42857,0.8022,0.96703,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,17,90,1.1449,1.3107,0.94242,0.65102,0.65102,0.45556,0.84444,0.96667,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,18,90,1.1351,1.2885,0.92947,0.64604,0.64604,0.47778,0.82222,0.96667,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,19,90,1.1545,1.3329,0.99354,0.66824,0.66824,0.4,0.83333,0.98889,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,20,91,1.2067,1.4561,1.0227,0.69475,0.69475,0.41758,0.82418,0.95604,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,21,90,1.1136,1.2401,0.96439,0.64612,0.64612,0.38889,0.81111,1,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,22,89,1.2284,1.5089,1.0282,0.70452,0.70452,0.42697,0.82022,0.96629,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,23,88,1.1883,1.4121,1.0119,0.68694,0.68694,0.43182,0.80682,0.98864,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|raw+gate,24,90,1.2357,1.5269,1.0189,0.70497,0.70497,0.43333,0.81111,0.94444,4.7813
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,1,90,0.68518,0.46947,0.3742,0.31301,0.31301,0.51111,0.65556,0.71111,0.91681
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,2,89,0.74216,0.5508,0.49009,0.39513,0.39513,0.4382,0.60674,0.73034,1.2407
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,3,89,0.83548,0.69802,0.58075,0.46044,0.46044,0.40449,0.61798,0.7191,1.4808
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,4,90,0.92754,0.86033,0.67321,0.52814,0.52814,0.36667,0.58889,0.71111,1.6821
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,5,88,1.048,1.0982,0.78972,0.61304,0.61304,0.26136,0.53409,0.67045,1.8482
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,6,90,1.159,1.3432,0.83962,0.65644,0.65644,0.32222,0.53333,0.68889,1.9912
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,7,91,1.1774,1.3863,0.86835,0.68125,0.68125,0.28571,0.54945,0.67033,2.1181
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,8,90,1.2013,1.4431,0.91687,0.70523,0.70523,0.25556,0.54444,0.68889,2.2283
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,9,90,1.2076,1.4584,0.94344,0.71681,0.71681,0.26667,0.54444,0.72222,2.3315
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,10,89,1.2035,1.4485,0.95684,0.72278,0.72278,0.25843,0.51685,0.70787,2.4256
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,11,90,1.1927,1.4224,0.90237,0.68906,0.68906,0.34444,0.57778,0.76667,2.5111
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,12,90,1.1934,1.4242,0.89904,0.68064,0.68064,0.34444,0.6,0.75556,2.5898
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,13,91,1.1047,1.2203,0.84907,0.62694,0.62694,0.34066,0.62637,0.81319,2.6647
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,14,90,1.1184,1.2508,0.87213,0.64056,0.64056,0.34444,0.65556,0.78889,2.7292
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,15,91,1.1192,1.2526,0.86214,0.63041,0.63041,0.30769,0.68132,0.83516,2.7933
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,16,91,1.1574,1.3396,0.88402,0.64894,0.64894,0.32967,0.63736,0.83516,2.8508
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,17,90,1.1103,1.2327,0.83766,0.61484,0.61484,0.38889,0.68889,0.85556,2.9043
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,18,90,1.1192,1.2525,0.87254,0.63794,0.63794,0.35556,0.63333,0.83333,2.9541
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,19,90,1.1443,1.3094,0.88843,0.65834,0.65834,0.41111,0.6,0.81111,3.0005
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,20,91,1.1856,1.4056,0.9372,0.69186,0.69186,0.35165,0.6044,0.79121,3.0437
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,21,90,1.1215,1.2577,0.9207,0.66035,0.66035,0.32222,0.61111,0.82222,3.0844
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,22,89,1.2765,1.6296,1.0279,0.75323,0.75323,0.26966,0.58427,0.78652,3.1225
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,23,88,1.268,1.6078,1.0434,0.75754,0.75754,0.29545,0.56818,0.76136,3.1582
aotizhongxin,0.01,spikes_r0.01_k6_s1,ar1|robust+gate,24,90,1.3106,1.7177,1.0645,0.7794,0.7794,0.31111,0.55556,0.76667,3.1914
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,1,90,0.41009,0.16817,0.26277,0.20985,,0.46667,0.7,0.94444,1.8324
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,2,89,0.63886,0.40814,0.43961,0.33797,,0.4382,0.62921,0.93258,2.5558
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,3,89,0.77695,0.60365,0.54056,0.4122,,0.42697,0.68539,0.89888,3.0109
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,4,90,0.92662,0.85863,0.66447,0.50202,,0.41111,0.66667,0.87778,3.439
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,5,88,1.0318,1.0646,0.75913,0.56608,,0.39773,0.61364,0.875,3.7621
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,6,90,1.109,1.2299,0.81559,0.61099,,0.43333,0.58889,0.9,4.0149
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,7,91,1.0845,1.1762,0.83213,0.60857,,0.38462,0.61538,0.93407,4.2198
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,8,90,1.1451,1.3112,0.86977,0.63546,,0.35556,0.63333,0.93333,4.4398
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,9,90,1.1802,1.3928,0.89878,0.65656,,0.4,0.65556,0.91111,4.6908
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,10,89,1.1988,1.4372,0.89855,0.65992,,0.4382,0.64045,0.91011,4.857
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,11,90,1.1943,1.4264,0.86344,0.64409,,0.51111,0.7,0.88889,4.9056
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,12,90,1.2008,1.4419,0.86424,0.64892,,0.48889,0.7,0.91111,5.0333
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,13,91,1.1347,1.2876,0.83292,0.6186,,0.51648,0.76923,0.93407,5.0832
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,14,90,1.1585,1.342,0.86558,0.6375,,0.47778,0.76667,0.95556,5.1933
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,15,91,1.159,1.3434,0.89058,0.64603,,0.41758,0.81319,0.95604,5.3091
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,16,91,1.2221,1.4935,0.93755,0.68367,,0.43956,0.74725,0.96703,5.3816
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,17,90,1.1997,1.4394,0.92581,0.67125,,0.4,0.77778,0.96667,5.4954
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,18,90,1.2404,1.5386,0.97353,0.70162,,0.43333,0.75556,0.95556,5.481
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,19,90,1.2691,1.6107,0.97034,0.70893,,0.46667,0.78889,0.96667,5.524
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,20,91,1.2865,1.6551,1.0321,0.73809,,0.41758,0.75824,0.96703,5.6001
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,21,90,1.2951,1.6772,1.0551,0.74514,,0.42222,0.81111,0.96667,5.6425
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,22,89,1.3959,1.9486,1.1204,0.80696,,0.41573,0.75281,0.94382,5.6719
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,23,88,1.4538,2.1136,1.1703,0.83925,,0.38636,0.69318,0.95455,5.6832
aotizhongxin,0.01,spikes_r0.01_k6_s1,persistence|raw,24,90,1.4894,2.2183,1.2057,0.85692,,0.38889,0.72222,0.94444,5.7342
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,1,90,0.63994,0.40952,0.40029,0.33417,0.33417,0.84444,0.95556,0.97778,3.4682
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,2,89,0.71638,0.51321,0.55916,0.42104,0.42104,0.74157,0.95506,0.98876,4.2152
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,3,89,0.82376,0.67858,0.68204,0.48442,0.48442,0.61798,0.93258,1,4.5285
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,4,90,0.95829,0.91832,0.82407,0.55735,0.55735,0.48889,0.9,1,4.6719
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,5,88,1.0924,1.1933,0.92922,0.62842,0.62842,0.47727,0.85227,0.98864,4.7376
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,6,90,1.1558,1.3359,0.96407,0.66047,0.66047,0.47778,0.83333,0.96667,4.7685
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,7,91,1.2329,1.52,1.0339,0.70703,0.70703,0.3956,0.84615,0.95604,4.7833
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,8,90,1.2704,1.6139,1.0792,0.73299,0.73299,0.34444,0.77778,0.95556,4.7902
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,9,90,1.2313,1.5162,1.0543,0.71157,0.71157,0.38889,0.75556,0.97778,4.7936
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,10,89,1.2413,1.5407,1.069,0.72051,0.72051,0.41573,0.77528,0.98876,4.7952
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,11,90,1.2246,1.4995,1.0457,0.70793,0.70793,0.4,0.78889,0.97778,4.796
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,12,90,1.2564,1.5785,1.0618,0.72169,0.72169,0.44444,0.76667,0.96667,4.7963
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,13,91,1.194,1.4255,1.0207,0.68869,0.68869,0.48352,0.82418,0.98901,4.7965
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,14,90,1.2078,1.4587,1.0154,0.69245,0.69245,0.45556,0.82222,0.96667,4.7966
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,15,91,1.1852,1.4048,1.0025,0.68351,0.68351,0.42857,0.82418,0.97802,4.7966
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,16,91,1.2027,1.4465,0.99781,0.68903,0.68903,0.43956,0.8022,0.96703,4.7966
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,17,90,1.1444,1.3096,0.94232,0.65081,0.65081,0.46667,0.84444,0.96667,4.7966
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,18,90,1.1346,1.2874,0.92938,0.64587,0.64587,0.48889,0.82222,0.96667,4.7966
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,19,90,1.154,1.3316,0.99339,0.66791,0.66791,0.42222,0.83333,0.98889,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,20,91,1.2061,1.4546,1.0226,0.69437,0.69437,0.42857,0.82418,0.95604,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,21,90,1.113,1.2389,0.96411,0.64582,0.64582,0.4,0.81111,1,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,22,89,1.2277,1.5072,1.0278,0.70409,0.70409,0.4382,0.82022,0.96629,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,23,88,1.1879,1.411,1.0118,0.68664,0.68664,0.43182,0.80682,0.98864,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw,24,90,1.2352,1.5258,1.0191,0.70473,0.70473,0.44444,0.81111,0.94444,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,1,90,0.47333,0.22404,0.36123,0.29812,0.29812,0.85556,0.96667,0.98889,3.4765
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,2,89,0.67089,0.45009,0.53992,0.40506,0.40506,0.74157,0.96629,1,4.2188
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,3,89,0.81594,0.66576,0.67638,0.48064,0.48064,0.61798,0.93258,1,4.5301
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,4,90,0.96391,0.92913,0.83098,0.56069,0.56069,0.47778,0.9,1,4.6727
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,5,88,1.0984,1.2064,0.94136,0.63249,0.63249,0.46591,0.85227,0.98864,4.7379
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,6,90,1.1621,1.3505,0.97237,0.66482,0.66482,0.46667,0.83333,0.96667,4.7687
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,7,91,1.2374,1.5312,1.0395,0.71031,0.71031,0.38462,0.84615,0.95604,4.7833
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,8,90,1.2736,1.622,1.0832,0.73534,0.73534,0.34444,0.77778,0.95556,4.7902
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,9,90,1.2333,1.521,1.0571,0.713,0.713,0.37778,0.75556,0.97778,4.7936
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,10,89,1.243,1.5452,1.0709,0.72176,0.72176,0.41573,0.77528,0.98876,4.7952
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,11,90,1.2256,1.5021,1.047,0.70869,0.70869,0.4,0.78889,0.97778,4.796
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,12,90,1.2567,1.5792,1.0627,0.72191,0.72191,0.44444,0.76667,0.96667,4.7963
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,13,91,1.1939,1.4255,1.0201,0.68867,0.68867,0.48352,0.82418,0.98901,4.7965
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,14,90,1.2076,1.4584,1.015,0.69235,0.69235,0.45556,0.82222,0.96667,4.7966
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,15,91,1.1851,1.4044,1.0022,0.68341,0.68341,0.42857,0.82418,0.97802,4.7966
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,16,91,1.2026,1.4462,0.9976,0.68895,0.68895,0.43956,0.8022,0.96703,4.7966
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,17,90,1.1443,1.3094,0.94218,0.65077,0.65077,0.46667,0.84444,0.96667,4.7966
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,18,90,1.1347,1.2874,0.92948,0.64588,0.64588,0.48889,0.82222,0.96667,4.7966
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,19,90,1.154,1.3316,0.99332,0.66791,0.66791,0.42222,0.83333,0.98889,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,20,91,1.2061,1.4546,1.0225,0.69437,0.69437,0.42857,0.82418,0.95604,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,21,90,1.1131,1.2389,0.96415,0.64582,0.64582,0.4,0.81111,1,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,22,89,1.2277,1.5072,1.0278,0.70409,0.70409,0.4382,0.82022,0.96629,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,23,88,1.1879,1.411,1.0118,0.68664,0.68664,0.43182,0.80682,0.98864,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|raw+gate,24,90,1.2352,1.5258,1.0191,0.70473,0.70473,0.44444,0.81111,0.94444,4.7967
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,1,90,0.68921,0.47501,0.37907,0.31718,0.31718,0.51111,0.65556,0.7,0.92232
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,2,89,0.74724,0.55837,0.49491,0.39938,0.39938,0.4382,0.60674,0.7191,1.2458
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,3,89,0.84061,0.70663,0.58547,0.46463,0.46463,0.40449,0.61798,0.7191,1.4859
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,4,90,0.93314,0.87074,0.67778,0.53224,0.53224,0.36667,0.61111,0.71111,1.6872
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,5,88,1.0529,1.1086,0.79432,0.61711,0.61711,0.26136,0.53409,0.67045,1.8533
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,6,90,1.1639,1.3546,0.844,0.66037,0.66037,0.32222,0.53333,0.68889,1.9963
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,7,91,1.1821,1.3973,0.87261,0.68502,0.68502,0.28571,0.54945,0.67033,2.1233
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,8,90,1.2056,1.4536,0.92106,0.70891,0.70891,0.25556,0.54444,0.68889,2.2335
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,9,90,1.2112,1.4669,0.94753,0.72022,0.72022,0.26667,0.54444,0.71111,2.3368
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,10,89,1.2078,1.4589,0.96088,0.72626,0.72626,0.25843,0.51685,0.69663,2.4309
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,11,90,1.1962,1.4308,0.90623,0.69228,0.69228,0.34444,0.57778,0.75556,2.5164
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,12,90,1.1949,1.4277,0.90276,0.68252,0.68252,0.33333,0.6,0.75556,2.5951
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,13,91,1.1048,1.2206,0.85099,0.62719,0.62719,0.34066,0.62637,0.81319,2.6701
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,14,90,1.1174,1.2485,0.86871,0.63935,0.63935,0.33333,0.65556,0.78889,2.7345
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,15,91,1.1177,1.2492,0.85885,0.6287,0.6287,0.31868,0.69231,0.83516,2.7987
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,16,91,1.1555,1.3352,0.88083,0.64683,0.64683,0.34066,0.63736,0.83516,2.8561
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,17,90,1.1091,1.2302,0.83446,0.61367,0.61367,0.38889,0.68889,0.85556,2.9097
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,18,90,1.1198,1.2539,0.87566,0.6387,0.6387,0.35556,0.63333,0.83333,2.9595
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,19,90,1.1442,1.3092,0.88958,0.65831,0.65831,0.41111,0.6,0.81111,3.0059
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,20,91,1.1855,1.4054,0.93867,0.69182,0.69182,0.35165,0.6044,0.79121,3.0491
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,21,90,1.1222,1.2594,0.92353,0.66122,0.66122,0.31111,0.61111,0.82222,3.0898
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,22,89,1.2772,1.6311,1.0306,0.75402,0.75402,0.25843,0.58427,0.78652,3.1279
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,23,88,1.2686,1.6093,1.0462,0.75828,0.75828,0.29545,0.56818,0.76136,3.1636
aotizhongxin,0.01,spikes_r0.01_k6_s2,ar1|robust+gate,24,90,1.3108,1.7182,1.0671,0.77969,0.77969,0.31111,0.55556,0.76667,3.1968
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,1,90,0.76855,0.59067,0.32744,0.27291,,0.46667,0.7,0.93333,1.8306
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,2,89,0.89589,0.80262,0.49999,0.39717,,0.4382,0.62921,0.92135,2.5528
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,3,89,0.98904,0.9782,0.59789,0.46834,,0.42697,0.68539,0.8764,2.9912
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,4,90,1.0929,1.1943,0.71586,0.55302,,0.41111,0.67778,0.86667,3.4144
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,5,88,1.1866,1.4079,0.81169,0.61801,,0.38636,0.61364,0.86364,3.7527
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,6,90,1.24,1.5376,0.8627,0.65783,,0.43333,0.58889,0.88889,4.0185
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,7,91,1.2168,1.4806,0.87872,0.65439,,0.38462,0.61538,0.93407,4.3137
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,8,90,1.2748,1.6251,0.91782,0.68256,,0.35556,0.63333,0.9,4.4792
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,9,90,1.3172,1.735,0.95116,0.70736,,0.4,0.64444,0.91111,4.6947
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,10,89,1.3217,1.7469,0.94596,0.70618,,0.4382,0.64045,0.89888,4.8321
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,11,90,1.3271,1.7612,0.91469,0.6934,,0.51111,0.68889,0.88889,4.9301
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,12,90,1.3667,1.8677,0.92943,0.70838,,0.47778,0.68889,0.9,5.0095
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,13,91,1.3306,1.7704,0.90471,0.6818,,0.50549,0.76923,0.92308,5.0811
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,14,90,1.3721,1.8827,0.93817,0.70362,,0.45556,0.75556,0.94444,5.1709
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,15,91,1.3791,1.902,0.96237,0.71204,,0.41758,0.8022,0.94505,5.305
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,16,91,1.4408,2.0758,1.0093,0.75012,,0.43956,0.73626,0.95604,5.3996
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,17,90,1.4085,1.9838,0.9984,0.73681,,0.4,0.76667,0.95556,5.469
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,18,90,1.4122,1.9944,1.0433,0.76206,,0.42222,0.74444,0.94444,5.4596
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,19,90,1.4496,2.1014,1.0429,0.7712,,0.45556,0.77778,0.95556,5.5261
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,20,91,1.4621,2.1378,1.1039,0.79936,,0.40659,0.74725,0.95604,5.5901
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,21,90,1.4544,2.1154,1.1221,0.80339,,0.41111,0.8,0.95556,5.6206
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,22,89,1.5459,2.3898,1.1879,0.86509,,0.40449,0.74157,0.93258,5.6572
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,23,88,1.6005,2.5617,1.2388,0.89844,,0.375,0.68182,0.94318,5.6775
aotizhongxin,0.01,spikes_r0.01_k6_s2,persistence|raw,24,90,1.6372,2.6803,1.2765,0.91665,,0.37778,0.71111,0.93333,5.7021
aotizhongxin,0.05,spikes_r0.05_k6_s0,ar1|raw,1,90,0.95149,0.90534,0.74477,0.58841,0.58841,0.8,0.96667,0.98889,6.5769
aotizhongxin,0.05,spikes_r0.05_k6_s0,ar1|raw,2,89,1.0105,1.0212,0.81791,0.62637,0.62637,0.7191,0.97753,1,6.879
aotizhongxin,0.05,spikes_r0.05_k6_s0,ar1|raw,3,89,1.0461,1.0944,0.84302,0.64219,0.64219,0.69663,0.97753,1,6.9067
aotizhongxin,0.05,spikes_r0.05_k6_s0,ar1|raw,4,90,1.0914,1.1912,0.89906,0.66339,0.66339,0.65556,0.98889,1,6.9093
aotizhongxin,0.05,spikes_r0.05_k6_s0,ar1|raw,5,88,1.1646,1.3563,0.94434,0.69203,0.69203,0.68182,0.94318,1,6.9096
aotizhongxin,0.05,spikes_r0.05_k6_s0,ar1|raw,6,90,1.1956,1.4296,0.95516,0.70332,0.70332,0.68889,0.94444,1,6.9096
aotizhongxin,0.05,spikes_r0.05_k6_s0,ar1|raw,7,91,1.2689,1.6102,1.0116,0.7377,0.7377,0.64835,0.94505,1,6.9096
aotizhongxin,0.05,spikes_r0.05_k6_s0,ar1|raw,8,90,1.2924,1.6704,1.0491,0.75107,0.75107,0.63333,0.93333,1,6.9096
aotizhongxin,0.05,spikes_r0.05_k6_s0,ar1|raw,9,90,1.2321,1.5181,0.98876,0.72336,0.72336,0.64444,0.96667,1,6.9096
