study,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
tsnh4,pmm|raw,21,93,0.497176,0.247184,0.380226,0.279123,0.279123,0.602151,0.83871,0.946237,2.17461
tsnh4,pmm|raw,22,93,0.513783,0.263973,0.388905,0.28696,0.28696,0.591398,0.83871,0.956989,2.22712
tsnh4,pmm|raw,23,93,0.525481,0.27613,0.401608,0.293801,0.293801,0.612903,0.83871,0.935484,2.27749
tsnh4,pmm|raw,24,93,0.546849,0.299044,0.422804,0.305192,0.305192,0.55914,0.849462,0.924731,2.3258
tsnh4,pmm_default|raw,1,93,0.0872384,0.00761054,0.0697886,0.0495816,0.0495816,0.526882,0.83871,0.989247,0.390026
tsnh4,pmm_default|raw,2,93,0.111374,0.0124042,0.0915618,0.0640776,0.0640776,0.537634,0.903226,0.978495,0.548211
tsnh4,pmm_default|raw,3,93,0.127297,0.0162045,0.104648,0.073652,0.073652,0.623656,0.935484,0.989247,0.667448
tsnh4,pmm_default|raw,4,93,0.152358,0.0232128,0.114386,0.0867434,0.0867434,0.655914,0.88172,0.978495,0.766098
tsnh4,pmm_default|raw,5,93,0.17371,0.0301752,0.134424,0.098628,0.098628,0.623656,0.903226,0.978495,0.851485
tsnh4,pmm_default|raw,6,93,0.181613,0.0329833,0.142747,0.10416,0.10416,0.623656,0.88172,0.989247,0.927242
tsnh4,pmm_default|raw,7,93,0.221537,0.0490788,0.16575,0.122484,0.122484,0.634409,0.870968,0.967742,0.995685
tsnh4,pmm_default|raw,8,93,0.25027,0.0626349,0.177547,0.134624,0.134624,0.655914,0.88172,0.946237,1.0582
tsnh4,pmm_default|raw,9,93,0.266273,0.0709014,0.19205,0.146221,0.146221,0.666667,0.83871,0.913978,1.11588
tsnh4,pmm_default|raw,10,93,0.298598,0.0891605,0.213225,0.161529,0.161529,0.612903,0.83871,0.924731,1.16942
tsnh4,pmm_default|raw,11,93,0.321089,0.103098,0.232634,0.174596,0.174596,0.623656,0.806452,0.935484,1.21944
tsnh4,pmm_default|raw,12,93,0.360833,0.130201,0.255408,0.194302,0.194302,0.591398,0.817204,0.88172,1.26634
tsnh4,pmm_default|raw,13,93,0.375411,0.140934,0.259463,0.200559,0.200559,0.688172,0.806452,0.860215,1.31053
tsnh4,pmm_default|raw,14,93,0.385796,0.148839,0.270551,0.207556,0.207556,0.645161,0.795699,0.870968,1.35225
tsnh4,pmm_default|raw,15,93,0.404183,0.163364,0.287198,0.217889,0.217889,0.634409,0.795699,0.870968,1.39179
tsnh4,pmm_default|raw,16,93,0.4233,0.179183,0.298566,0.228398,0.228398,0.623656,0.784946,0.892473,1.42931
tsnh4,pmm_default|raw,17,93,0.436567,0.190591,0.313651,0.238237,0.238237,0.623656,0.763441,0.83871,1.46503
tsnh4,pmm_default|raw,18,93,0.449945,0.20245,0.322583,0.24564,0.24564,0.602151,0.763441,0.827957,1.49905
tsnh4,pmm_default|raw,19,93,0.481769,0.232102,0.344754,0.264017,0.264017,0.602151,0.752688,0.817204,1.53156
tsnh4,pmm_default|raw,20,93,0.498542,0.248544,0.353516,0.272834,0.272834,0.602151,0.731183,0.849462,1.56262
tsnh4,pmm_default|raw,21,93,0.509832,0.259929,0.366179,0.280886,0.280886,0.569892,0.752688,0.817204,1.59237
tsnh4,pmm_default|raw,22,93,0.520825,0.271259,0.370922,0.285313,0.285313,0.569892,0.741935,0.860215,1.62087
tsnh4,pmm_default|raw,23,93,0.52902,0.279862,0.379404,0.290594,0.290594,0.591398,0.72043,0.860215,1.64823
tsnh4,pmm_default|raw,24,93,0.545609,0.297689,0.404019,0.301196,0.301196,0.516129,0.72043,0.88172,1.67449
mote20,pmm|raw,1,106,0.018991,0.000360659,0.013764,0.0132825,0.0132825,0.896226,0.971698,1,0.169664
mote20,pmm|raw,2,109,0.0270348,0.00073088,0.0185479,0.0193609,0.0193609,0.908257,0.981651,1,0.25323
mote20,pmm|raw,3,105,0.0349654,0.00122258,0.0242118,0.0253311,0.0253311,0.885714,0.990476,0.990476,0.335672
mote20,pmm|raw,4,108,0.0465204,0.00216414,0.0300683,0.031907,0.031907,0.898148,0.981481,0.990741,0.412093
mote20,pmm|raw,5,98,0.0544883,0.00296898,0.0352499,0.0378971,0.0378971,0.877551,0.979592,0.989796,0.492352
mote20,pmm|raw,7,106,0.10537,0.0111029,0.0517129,0.0552807,0.0552807,0.886792,0.971698,0.990566,0.645453
mote20,pmm|raw,9,105,0.202819,0.0411357,0.0665908,0.0747058,0.0747058,0.885714,0.990476,0.990476,0.801687
mote20,pmm|raw,10,109,0.23546,0.0554416,0.0752237,0.0845129,0.0845129,0.908257,0.972477,0.981651,0.879794
mote20,pmm|raw,11,106,0.268139,0.0718984,0.0885248,0.096031,0.096031,0.867925,0.962264,0.981132,0.955614
mote20,pmm|raw,12,97,0.29861,0.0891679,0.0958501,0.105212,0.105212,0.886598,0.969072,0.969072,1.02932
mote20,pmm|raw,13,107,0.290373,0.0843168,0.0917873,0.10491,0.10491,0.915888,0.971963,0.981308,1.10814
mote20,pmm|raw,14,105,0.319291,0.101947,0.111938,0.120122,0.120122,0.895238,0.961905,0.971429,1.1813
mote20,pmm|raw,15,103,0.335964,0.112872,0.115779,0.126354,0.126354,0.902913,0.961165,0.970874,1.25652
mote20,pmm|raw,16,109,0.335741,0.112722,0.11549,0.129723,0.129723,0.908257,0.954128,0.972477,1.33058
mote20,pmm|raw,17,104,0.350417,0.122792,0.123535,0.137675,0.137675,0.903846,0.961538,0.971154,1.40112
mote20,pmm|raw,18,108,0.157469,0.0247964,0.0866595,0.109433,0.109433,0.925926,0.981481,0.990741,1.47574
mote20,pmm|raw,19,99,0.371237,0.137817,0.137196,0.151945,0.151945,0.89899,0.959596,0.969697,1.54578
mote20,pmm|raw,20,97,0.388907,0.151249,0.148673,0.161173,0.161173,0.886598,0.958763,0.969072,1.61528
mote20,pmm|raw,22,103,0.384365,0.147736,0.144004,0.162514,0.162514,0.902913,0.970874,0.980583,1.7517
mote20,pmm|raw,23,107,0.407002,0.16565,0.158219,0.174667,0.174667,0.88785,0.962617,0.971963,1.82091
mote20,pmm|raw,24,111,0.400903,0.160724,0.153019,0.173639,0.173639,0.918919,0.972973,0.972973,1.88662
mote20,pmm|raw,6,102,0.0595734,0.00354899,0.0365845,0.0428476,0.0428476,0.911765,0.980392,1,0.567337
mote20,pmm|raw,8,104,0.168718,0.0284658,0.0612579,0.0676248,0.0676248,0.875,0.980769,0.980769,0.724246
mote20,pmm|raw,21,100,0.396039,0.156847,0.14801,0.164787,0.164787,0.92,0.96,0.97,1.68462
mote20,pmm_default|raw,1,106,0.0246723,0.000608722,0.0160875,0.0170757,0.0170757,0.90566,0.971698,1,0.220902
mote20,pmm_default|raw,2,109,0.0306886,0.000941788,0.0207396,0.0203657,0.0203657,0.862385,0.954128,1,0.251067
mote20,pmm_default|raw,3,105,0.0465342,0.00216543,0.0287042,0.0281351,0.0281351,0.895238,0.942857,0.980952,0.326227
mote20,pmm_default|raw,4,108,0.0589582,0.00347607,0.034733,0.0329489,0.0329489,0.861111,0.935185,0.962963,0.347207
mote20,pmm_default|raw,5,98,0.0702062,0.00492892,0.0395905,0.0384362,0.0384362,0.857143,0.928571,0.959184,0.404455
mote20,pmm_default|raw,7,106,0.122228,0.0149396,0.0610259,0.0551366,0.0551366,0.792453,0.90566,0.95283,0.468802
mote20,pmm_default|raw,9,105,0.215985,0.0466496,0.0809753,0.071086,0.071086,0.819048,0.904762,0.961905,0.526138
mote20,pmm_default|raw,10,109,0.250368,0.0626843,0.0950554,0.0812717,0.0812717,0.788991,0.899083,0.944954,0.540724
mote20,pmm_default|raw,11,106,0.281535,0.0792619,0.105447,0.0913347,0.0913347,0.792453,0.896226,0.933962,0.577649
mote20,pmm_default|raw,12,97,0.311204,0.096848,0.111061,0.0969628,0.0969628,0.762887,0.896907,0.938144,0.589406
mote20,pmm_default|raw,13,107,0.303104,0.0918723,0.111144,0.0944418,0.0944418,0.775701,0.906542,0.943925,0.625234
mote20,pmm_default|raw,14,105,0.333249,0.111055,0.130262,0.110036,0.110036,0.761905,0.847619,0.933333,0.636479
mote20,pmm_default|raw,15,103,0.352074,0.123956,0.138519,0.116121,0.116121,0.757282,0.893204,0.932039,0.668842
mote20,pmm_default|raw,16,109,0.353165,0.124725,0.141361,0.118037,0.118037,0.697248,0.880734,0.93578,0.680147
mote20,pmm_default|raw,17,104,0.369837,0.136779,0.148399,0.125201,0.125201,0.730769,0.875,0.932692,0.709647
mote20,pmm_default|raw,18,108,0.195316,0.0381484,0.117031,0.0938299,0.0938299,0.731481,0.888889,0.953704,0.721044
mote20,pmm_default|raw,19,99,0.394456,0.155596,0.166956,0.139505,0.139505,0.717172,0.858586,0.919192,0.749045
mote20,pmm_default|raw,20,97,0.413403,0.170902,0.183219,0.149792,0.149792,0.670103,0.865979,0.917526,0.758765
mote20,pmm_default|raw,22,103,0.410092,0.168175,0.177854,0.145948,0.145948,0.699029,0.864078,0.912621,0.79525
mote20,pmm_default|raw,23,107,0.432944,0.187441,0.193813,0.157786,0.157786,0.700935,0.859813,0.906542,0.82156
mote20,pmm_default|raw,24,111,0.42654,0.181936,0.188785,0.153204,0.153204,0.693694,0.873874,0.918919,0.830654
mote20,pmm_default|raw,6,102,0.080372,0.00645965,0.0481625,0.0433125,0.0433125,0.803922,0.901961,0.960784,0.421354
mote20,pmm_default|raw,8,104,0.181392,0.032903,0.072812,0.0647737,0.0647737,0.826923,0.913462,0.951923,0.484705
mote20,pmm_default|raw,21,100,0.422788,0.178749,0.183314,0.151798,0.151798,0.69,0.87,0.92,0.786219
