series,K,model,strategy,start,N,n_missing,status,error,run_tag,runtime_s,init_s,n_iter,ll_trace_last,n_ll_decreases,max_ll_decrease,ll,n_params,bic,pi_sorted,mean_sorted,sd_sorted,stay_sorted,margins,copulas,finite_params,n_warnings,n_regressions_warned,warnings,ll_gap_to_best,agree_with_best,min_margin_sd,y_sd,ll_trace_max,min_pi,degenerate
pamap2_108_complete,3,pmc_state,complete,0,8160,0,ok,,kmeans,8.309095958000398,0.5400046670001757,16,-5060.226785386166,0,0.0,-5060.226785386166,20,10300.593559731495,0.2220|0.4086|0.3694,-2.3831|-0.1902|1.1705,0.1830|1.3103|0.7330,0.9539|0.9570|0.9802,0:norm;1:norm;2:norm,00:Gauss(0.361);01:Gauss(-0.236);02:Frank(-0.939);10:Frank(-0.280);11:Gauss(0.640);12:Clayton(0.289);20:Frank(-0.996);21:Gauss(-0.057);22:GH(0.645),True,70,0,Frank: requested |tau|=0.995962 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || Frank: requested |tau|=0.995650 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || Frank: requested |tau|=0.995806 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.,0.0,1.0,0.18304922706494475,1.6306061920898551,-5060.226785386166,0.222,False
pamap2_108_complete,3,pmc_state,complete,1,8160,0,ok,,family-random-1,5.672016625001561,0.5954154159990139,11,-5093.962832686401,1,6.7056723904615865,-5093.962832686401,20,10368.065654331966,0.2222|0.4566|0.3211,-2.3819|-0.0627|1.1946,0.1846|1.3918|0.4867,0.9560|0.9645|0.9798,0:norm;1:norm;2:norm,00:Gauss(0.363);01:Gauss(-0.250);02:Gauss(-0.798);10:Frank(-0.302);11:GH(0.707);12:Clayton(0.196);20:Clayton(0.877);21:Frank(-0.236);22:Frank(0.335),True,1,1,ICE iter 4,33.73604730023544,0.7899509803921568,0.18459922032991383,1.6306061920898551,-5093.962832686401,0.2222,False
pamap2_108_complete,3,pmc_state,complete,2,8160,0,ok,,family-random-2,5.610147333001805,0.5980511249981646,11,-5094.032151912172,0,0.0,-5094.032151912172,20,10368.204292783506,0.2210|0.4542|0.3248,-2.3836|-0.0764|1.1917,0.1828|1.3955|0.4889,0.9558|0.9624|0.9774,0:norm;1:norm;2:norm,00:Gauss(0.357);01:Gauss(-0.251);02:Gauss(-0.795);10:Frank(-0.305);11:GH(0.712);12:Clayton(0.260);20:Gauss(-0.655);21:Frank(-0.153);22:Frank(0.335),True,0,0,,33.805366526005855,0.7881127450980392,0.18275814979881397,1.6306061920898551,-5094.032151912172,0.221,False
pamap2_108_gapped,2,hmc_in,available,0,8160,901,ok,,kmeans,0.712073667000368,0.014059832999919308,18,-8731.70769744629,0,0.0,-8731.70769744629,6,17516.75537903629,0.3181|0.6819,-2.2223|0.7539,0.3527|0.9985,0.9560|0.9795,0:norm;1:norm,,True,0,0,,0.0,1.0,0.3526790990328475,1.6240344297866876,-8731.70769744629,0.3181,False
pamap2_108_gapped,2,hmc_in,available,1,8160,901,ok,,perturbed-1,0.6774920000025304,0.013568874997872626,17,-8731.91205473095,0,0.0,-8731.91205473095,6,17517.16409360561,0.3185|0.6815,-2.2212|0.7552,0.3540|0.9975,0.9561|0.9795,0:norm;1:norm,,True,0,0,,0.2043572846596362,0.9998774509803922,0.353999292383415,1.6240344297866876,-8731.91205473095,0.3185,False
pamap2_108_gapped,2,hmc_in,available,2,8160,901,ok,,perturbed-2,0.6992000829995959,0.014027749999513617,18,-8732.001519561225,0,0.0,-8732.001519561225,6,17517.34302326616,0.3186|0.6814,-2.2207|0.7557,0.3545|0.9970,0.9561|0.9795,0:norm;1:norm,,True,0,0,,0.29382211493430077,0.9998774509803922,0.35453186476525955,1.6240344297866876,-8732.001519561225,0.3186,False
pamap2_108_gapped,2,pmc_pair,available,0,8160,901,ok,,kmeans,7.6332687079993775,0.2487408749984752,24,-4583.111441059891,0,0.0,-4583.111441059891,14,9290.68284512177,0.3400|0.6600,-2.3855|1.0906,0.1711|0.7702,0.6437|0.8165,00:norm;01:norm;10:norm;11:norm,00:Gauss(0.341);01:Clayton(0.391);10:Frank(0.472);11:GH(0.548),True,0,0,,0.4025320222654045,0.9988970588235294,0.17113581808349365,1.6240344297866876,-4583.111441059891,0.34,False
pamap2_108_gapped,2,pmc_pair,available,1,8160,901,ok,,family-random-1,7.136111666000943,0.23903349999818602,24,-4582.708909037626,0,0.0,-4582.708909037626,14,9289.877781077239,0.3405|0.6595,-2.3852|1.0920,0.1715|0.7693,0.6438|0.8160,00:norm;01:norm;10:norm;11:norm,00:Gauss(0.342);01:Clayton(0.390);10:Frank(0.472);11:GH(0.547),True,2,0,"Frank.correct_tau: τ=-1.1286 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",0.0,1.0,0.17149907486969368,1.6240344297866876,-4582.708909037626,0.3405,False
pamap2_108_gapped,2,pmc_pair,available,2,8160,901,ok,,family-random-2,2.5892286660018726,0.23219545899701188,9,-4800.894865227113,3,7.966297098877476,-4800.894865227113,14,9726.249693456213,0.3817|0.6183,-2.0464|0.9827,0.5820|0.8343,0.9303|0.9570,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.699);01:Clayton(0.174);10:Clayton(0.347);11:GH(0.557),True,6,3,"Frank.correct_tau: τ=-1.1286 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || ICE iter 6",218.18595618948711,0.9012254901960784,0.5819869082320307,1.6240344297866876,-4783.934334634434,0.3817,False
pamap2_108_gapped,2,pmc_state,available,0,8160,901,ok,,kmeans,1.765423084001668,0.22736787499889033,6,-4990.097512985834,3,16.129351056973974,-4990.097512985834,10,10069.094999544517,0.2982|0.7018,-2.2484|0.6825,0.3368|1.0732,0.9655|0.9853,0:norm;1:norm,00:Clayton(0.571);01:Frank(-0.176);10:Frank(-0.281);11:GH(0.630),True,4,3,ICE iter 3 || ICE iter 4 || ICE iter 5,95.16757594880073,0.8284313725490197,0.336754921150124,1.6240344297866876,-4961.600750856696,0.2982,False
pamap2_108_gapped,2,pmc_state,available,1,8160,901,ok,,family-random-1,2.0472600840002997,0.2281810829990718,7,-4969.797334225987,3,14.270240363324774,-4969.797334225987,10,10028.494642024822,0.3232|0.6768,-2.1878|0.7612,0.4117|1.0044,0.9678|0.9846,0:norm;1:norm,00:Clayton(0.621);01:Frank(-0.111);10:Frank(-0.248);11:GH(0.608),True,4,3,ICE iter 4 || ICE iter 5 || ICE iter 6,74.86739718895296,0.8535539215686274,0.41170503257957325,1.6240344297866876,-4937.5158864668965,0.3232,False
pamap2_108_gapped,2,pmc_state,available,2,8160,901,ok,,family-random-2,2.7734253750022617,0.264177541997924,9,-4894.929937037034,4,27.769888703826837,-4894.929937037034,10,9878.759847646916,0.4647|0.5353,-1.6526|1.1088,0.9552|0.7640,0.9838|0.9859,0:norm;1:norm,00:Clayton(0.708);01:Frank(-0.042);10:Frank(-0.279);11:GH(0.542),True,5,4,ICE iter 1 || ICE iter 6 || ICE iter 7,0.0,1.0,0.7639791031061256,1.6240344297866876,-4870.369694637902,0.4647,False
pamap2_108_gapped,3,hmc_in,available,0,8160,901,ok,,kmeans,0.6543559589990764,0.016772375001892215,16,-6751.062463327529,0,0.0,-6751.062463327529,12,13608.804894942477,0.2567|0.2840|0.4594,-2.3545|-0.5764|1.2689,0.2010|0.8470|0.6667,0.9433|0.9210|0.9824,0:norm;1:norm;2:norm,,True,0,0,,0.12037845926988666,0.9997549019607843,0.20099589166920273,1.6240344297866876,-6751.062463327529,0.2567,False
pamap2_108_gapped,3,hmc_in,available,1,8160,901,ok,,perturbed-1,0.704864750001434,0.020478457998251542,17,-6750.942084868259,0,0.0,-6750.942084868259,12,13608.564138023938,0.2564|0.2840|0.4596,-2.3549|-0.5785|1.2685,0.2005|0.8473|0.6669,0.9432|0.9210|0.9824,0:norm;1:norm;2:norm,,True,0,0,,0.0,1.0,0.20053735348826643,1.6240344297866876,-6750.942084868259,0.2564,False
pamap2_108_gapped,3,hmc_in,available,2,8160,901,ok,,perturbed-2,0.6586326670003473,0.02064187500218395,16,-6751.117455373858,0,0.0,-6751.117455373858,12,13608.914879035136,0.2568|0.2840|0.4593,-2.3543|-0.5756|1.2691,0.2012|0.8469|0.6667,0.9433|0.9210|0.9824,0:norm;1:norm;2:norm,,True,0,0,,0.1753705055989485,0.9997549019607843,0.20119574879202104,1.6240344297866876,-6751.117455373858,0.2568,False
pamap2_108_gapped,3,pmc_pair,available,0,8160,901,ok,,kmeans,28.189642833000107,0.5361354589986149,49,-3925.1141228806855,1,38.63284081031179,-3925.1141228806855,32,8134.708161194486,0.2662|0.5746|0.1591,-2.4116|0.3556|1.2580,0.1485|1.2175|0.4792,0.7107|0.7994|0.4317,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.292);01:Clayton(0.293);02:Frank(0.338);10:Frank(0.363);11:GH(0.633);12:Clayton(0.311);20:Frank(-0.006);21:Clayton(0.221);22:Clayton(0.588),True,1,1,ICE iter 3,0.0,1.0,0.14853579240580173,1.6240344297866876,-3925.1141228806855,0.1591,False
pamap2_108_gapped,3,pmc_pair,available,1,8160,901,ok,,family-random-1,15.652659208000841,0.5228459169993585,28,-3955.909011228907,1,0.05128227469003832,-3955.909011228907,32,8196.29793789093,0.3345|0.4814|0.1841,-2.4030|0.9505|1.7252,0.1570|0.8844|0.4019,0.6100|0.8147|0.4023,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.316);01:Gauss(0.208);02:GH(0.107);10:Frank(0.389);11:GH(0.694);12:Frank(0.337);20:Gauss(0.332);21:GH(0.162);22:Frank(-0.315),True,3,0,"Clayton.correct_tau: τ=1.0449 outside valid range [0.0000, 1.0000] — clipped to τ=1.0000. || Frank.correct_tau: τ=-1.1829 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",30.79488834822132,0.6833333333333333,0.15696310416748463,1.6240344297866876,-3955.857728954217,0.1841,False
pamap2_108_gapped,3,pmc_pair,available,2,8160,901,ok,,family-random-2,19.33030824999878,0.5424244999994698,36,-4025.706361621727,0,0.0,-4025.706361621727,32,8335.892638676569,0.2719|0.5319|0.1962,-2.4085|0.3779|1.0204,0.1502|1.2179|0.4995,0.6991|0.8332|0.6718,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.291);01:Clayton(0.258);02:Frank(0.262);10:Clayton(0.380);11:GH(0.630);12:Gauss(-0.082);20:Frank(-0.040);21:GH(0.073);22:Clayton(0.409),True,3,0,"Clayton.correct_tau: τ=1.0449 outside valid range [0.0000, 1.0000] — clipped to τ=1.0000. || Frank.correct_tau: τ=-1.1829 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",100.59223874104146,0.8075980392156863,0.15015305043264962,1.6240344297866876,-4025.706361621727,0.1962,False
pamap2_108_gapped,3,pmc_state,available,0,8160,901,ok,,kmeans,9.754560916000628,0.49293129199941177,17,-4469.873188522556,0,0.0,-4469.873188522556,20,9117.54632419081,0.2249|0.4031|0.3720,-2.3821|-0.1726|1.1447,0.1786|1.3242|0.7128,0.9579|0.9583|0.9802,0:norm;1:norm;2:norm,00:Gauss(0.346);01:Gauss(-0.268);02:Frank(-0.926);10:Frank(-0.279);11:Gauss(0.649);12:GH(0.434);20:Frank(-0.974);21:Frank(0.126);22:GH(0.635),True,16,0,Frank: requested |tau|=0.995962 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || Frank: requested |tau|=0.996095 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || Frank: requested |tau|=0.996029 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.,0.0,1.0,0.17859623776586406,1.6240344297866876,-4469.873188522556,0.2249,False
pamap2_108_gapped,3,pmc_state,available,1,8160,901,ok,,family-random-1,6.117582374998165,0.5348594579991186,11,-4485.695468212279,0,0.0,-4485.695468212279,20,9149.190883570254,0.2273|0.4511|0.3216,-2.3801|-0.0874|1.1948,0.1807|1.3701|0.4917,0.9586|0.9661|0.9816,0:norm;1:norm;2:norm,00:Gauss(0.356);01:Gauss(-0.274);02:Gauss(-0.784);10:Frank(-0.297);11:GH(0.704);12:Clayton(0.300);20:Clayton(0.870);21:Frank(-0.164);22:Frank(0.343),True,0,0,,15.822279689722563,0.7833333333333333,0.18074157570664592,1.6240344297866876,-4485.695468212279,0.2273,False
pamap2_108_gapped,3,pmc_state,available,2,8160,901,ok,,family-random-2,7.150125083000603,0.5747006249985134,12,-4486.432409071516,0,0.0,-4486.432409071516,20,9150.66476528873,0.2259|0.4465|0.3276,-2.3823|-0.1059|1.1895,0.1786|1.3753|0.4945,0.9588|0.9640|0.9793,0:norm;1:norm;2:norm,00:Gauss(0.344);01:Gauss(-0.281);02:Gauss(-0.779);10:Frank(-0.300);11:GH(0.709);12:Frank(0.301);20:Gauss(-0.662);21:Gauss(-0.081);22:Frank(0.345),True,0,0,,16.559220548960184,0.7849264705882353,0.17859784992308683,1.6240344297866876,-4486.432409071516,0.2259,False
tsnh4,2,hmc_in,available,0,4552,883,ok,,kmeans,0.29627583299952676,0.01035254200178315,12,-2184.4437538379534,0,0.0,-2184.4437538379534,6,4418.133554222039,0.4193|0.5807,1.6855|2.8070,0.6222|0.3207,0.9853|0.9894,0:norm;1:norm,,True,0,0,,0.005274222610751167,1.0,0.3206734059990229,0.7203481214139177,-2184.4437538379534,0.4193,False
tsnh4,2,hmc_in,available,1,4552,883,ok,,perturbed-1,0.29240329100139206,0.01402162500016857,12,-2184.4511211174877,0,0.0,-2184.4511211174877,6,4418.148288781107,0.4190|0.5810,1.6851|2.8068,0.6222|0.3208,0.9853|0.9894,0:norm;1:norm,,True,0,0,,0.012641502145015693,0.999780316344464,0.3207718153998609,0.7203481214139177,-2184.4511211174877,0.419,False
tsnh4,2,hmc_in,available,2,4552,883,ok,,perturbed-2,0.2728341250003723,0.012767166997946333,11,-2184.4384796153427,0,0.0,-2184.4384796153427,6,4418.123005776817,0.4195|0.5805,1.6858|2.8072,0.6222|0.3206,0.9853|0.9894,0:norm;1:norm,,True,0,0,,0.0,1.0,0.32059357910292074,0.7203481214139177,-2184.4384796153427,0.4195,False
tsnh4,2,hmc_in,impute,0,4552,883,ok,,kmeans,2.3475680419978744,0.010028208002040628,14,-2184.656977380384,0,0.0,-2184.656977380384,6,4418.5600013069,0.4178|0.5822,1.6797|2.8043,0.6198|0.3220,0.9853|0.9894,0:norm;1:norm,,True,0,0,,0.21849776504132024,0.9989015817223199,0.3220126675930805,0.7203481214139177,-2184.656977380384,0.4178,False
tsnh4,2,hmc_in,impute,1,4552,883,ok,,perturbed-1,2.514345833002153,0.012237709001055919,15,-2184.514149602706,0,0.0,-2184.514149602706,6,4418.2743457515435,0.4202|0.5798,1.6920|2.8060,0.6214|0.3199,0.9853|0.9894,0:norm;1:norm,,True,0,0,,0.07566998736319874,1.0,0.3199095569183463,0.7203481214139177,-2184.514149602706,0.4202,False
tsnh4,2,hmc_in,impute,2,4552,883,ok,,perturbed-2,2.007969166003022,0.013716292000026442,12,-2184.5538351721048,0,0.0,-2184.5538351721048,6,4418.353716890341,0.4180|0.5820,1.6802|2.8059,0.6221|0.3216,0.9853|0.9894,0:norm;1:norm,,True,0,0,,0.11535555676209697,0.9993409490333919,0.3215723659446494,0.7203481214139177,-2184.5538351721048,0.418,False
tsnh4,2,hmc_in,sem,0,4552,883,ok,,kmeans,1.7990351250009553,0.01054854199901456,30,-2185.2811256799537,10,0.9409356982591817,-2185.0510123321333,6,4419.348071210398,0.4275|0.5725,1.6989|2.8177,0.6226|0.3169,0.9848|0.9887,0:norm;1:norm,,True,0,0,,0.6125327167906107,0.9960456942003515,0.3168859806308401,0.7203481214139177,-2184.5543706937947,0.4275,False
tsnh4,2,hmc_in,sem,1,4552,883,ok,,perturbed-1,1.7841025830020953,0.013222375000623288,30,-2184.802448016541,10,0.7132097460030309,-2184.603429479404,6,4418.45290550494,0.4358|0.5642,1.6937|2.8072,0.6179|0.3198,0.9861|0.9893,0:norm;1:norm,,True,0,0,,0.1649498640613274,0.9995606326889279,0.3198457528664599,0.7203481214139177,-2184.489951010065,0.4358,False
tsnh4,2,hmc_in,sem,2,4552,883,ok,,perturbed-2,1.7902744170023652,0.01390483299837797,30,-2186.065728826415,12,0.6070971151871163,-2185.0333302517724,6,4419.312707049677,0.4332|0.5668,1.6973|2.8141,0.6284|0.3183,0.9871|0.9901,0:norm;1:norm,,True,0,0,,0.5948506364297828,0.9973637961335676,0.3182769437225745,0.7203481214139177,-2184.547726934386,0.4332,False
tsnh4,2,pmc_pair,available,0,4552,883,ok,,kmeans,3.4083575420008856,0.1301709999970626,16,3730.090563811351,5,46.96013835968233,3730.090563811351,14,-7345.273685681728,0.5670|0.4330,2.2454|2.4981,0.8363|0.5105,0.9803|0.9742,00:norm;01:norm;10:norm;11:norm,00:Gauss(0.937);01:GH(0.811);10:GH(0.809);11:GH(0.905),True,5,5,ICE iter 1 || ICE iter 4 || ICE iter 6,52.476460829844655,0.56304920913884,0.5104725370900683,0.7203481214139177,3730.090563811351,0.433,False
tsnh4,2,pmc_pair,available,1,4552,883,ok,,family-random-1,4.381058500002837,0.12993666599868448,22,3608.02894045541,4,261.65170337233076,3608.02894045541,14,-7101.150438969847,0.0104|0.9896,2.1158|2.3610,0.0400|0.7258,0.5858|0.9957,00:norm;01:norm;10:norm;11:norm,00:GH(0.733);01:Gauss(0.619);10:Gauss(0.306);11:GH(0.921),True,5,4,"Gauss.correct_tau: τ=1.5381 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || ICE iter 2 || ICE iter 5",174.53808418578546,0.781634446397188,0.025552875473745386,0.7203481214139177,3624.5993181530093,0.0104,False
tsnh4,2,pmc_pair,available,2,4552,883,ok,,family-random-2,1.3609441669977969,0.13364162500147359,7,3595.9805346091334,1,3.0628404300337024,3595.9805346091334,14,-7077.053627277293,0.0097|0.9903,2.1954|2.3602,0.0484|0.7264,0.3027|0.9932,00:norm;01:norm;10:norm;11:norm,00:GH(0.921);01:Clayton(0.517);10:Clayton(0.539);11:GH(0.889),True,2,1,"Gauss.correct_tau: τ=1.5381 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || ICE iter 3",186.5864900320621,0.7877855887521968,0.04534035715111695,0.7203481214139177,3595.9805346091334,0.0097,False
tsnh4,2,pmc_pair,impute,0,4552,883,ok,,kmeans,7.010286790999089,0.11183520900158328,8,3648.896642278,3,282.8123390331607,3648.896642278,14,-7182.885842615026,0.0877|0.9123,0.5291|2.4343,0.4678|0.6009,0.9838|0.9984,00:norm;01:norm;10:norm;11:norm,00:GH(0.913);01:Gauss(-0.026);10:Frank(-0.506);11:GH(0.904),True,3,3,ICE iter 1 || ICE iter 2 || ICE iter 6,133.67038236319559,0.7368189806678384,0.23829907259909855,0.7203481214139177,3659.501250929011,0.0877,False
tsnh4,2,pmc_pair,impute,1,4552,883,ok,,family-random-1,33.18099154099764,0.1250048340007197,32,3703.46435186838,7,5.862429809589685,3703.46435186838,14,-7292.021261795787,0.0283|0.9717,1.4864|2.2511,0.7267|0.7971,0.0360|0.9719,00:norm;01:norm;10:norm;11:norm,00:GH(0.932);01:Gauss(0.661);10:Gauss(0.740);11:Gauss(-0.909),True,7,6,"Gauss.correct_tau: τ=1.5381 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || ICE iter 10 || ICE iter 11",79.10267277281537,0.796572934973638,0.289640804055945,0.7203481214139177,3703.8223570795603,0.0283,False
tsnh4,2,pmc_pair,impute,2,4552,883,ok,,family-random-2,9.188729042001796,0.1297822919987084,10,3647.6196505697885,2,4.929911687086587,3647.6196505697885,14,-7180.3318591986035,0.0113|0.9887,1.7093|2.2834,0.3388|0.7914,0.4538|0.9937,00:norm;01:norm;10:norm;11:norm,00:GH(0.927);01:Clayton(0.605);10:Clayton(0.495);11:Frank(-0.622),True,2,1,"Gauss.correct_tau: τ=1.5381 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || ICE iter 6",134.947374071407,0.788444639718805,0.06192905565377647,0.7203481214139177,3647.8711189131936,0.0113,False
tsnh4,2,pmc_pair,sem,0,4552,883,ok,,kmeans,7.189675707999413,0.12127045799934422,30,3779.4095205648273,10,271.71504311849094,3782.5670246411955,14,-7450.226607341418,0.2421|0.7579,1.9671|2.3514,0.6129|0.8344,0.9410|0.9812,00:norm;01:norm;10:norm;11:norm,00:Gauss(0.871);01:GH(0.702);10:GH(0.851);11:Gauss(0.950),True,0,0,,0.0,1.0,0.4759739002239991,0.7203481214139177,3789.7759676415517,0.2421,False
tsnh4,2,pmc_pair,sem,1,4552,883,ok,,family-random-1,7.183981083999242,0.1254099159996258,30,3662.499310547762,9,19.239190532239263,3659.0945331144803,14,-7203.281624287987,0.0024|0.9976,1.5200|2.2910,0.7089|0.7683,0.3636|0.9985,00:norm;01:norm;10:norm;11:norm,00:GH(0.925);01:Frank(0.899);10:Clayton(0.813);11:Gauss(-0.839),True,1,0,"Gauss.correct_tau: τ=1.5381 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000.",123.4724915267152,0.7906414762741653,0.15565369050811684,0.7203481214139177,3669.0521066332312,0.0024,True
tsnh4,2,pmc_pair,sem,2,4552,883,ok,,family-random-2,7.355879124999774,0.13344845800020266,30,3668.7052782962623,9,18.816061451328096,3661.558603770239,14,-7208.209765599505,0.0059|0.9941,1.4964|2.2917,0.6844|0.7738,0.1481|0.9949,00:norm;01:norm;10:norm;11:norm,00:GH(0.928);01:GH(0.377);10:Gauss(0.369);11:Gauss(-0.891),True,1,0,"Gauss.correct_tau: τ=1.5381 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000.",121.00842087095634,0.7921792618629174,0.1629330471382006,0.7203481214139177,3668.7052782962623,0.0059,False
tsnh4,2,pmc_state,available,0,4552,883,ok,,kmeans,2.567729500002315,0.1238027500003227,13,3713.2701387403176,5,560.5052013886329,3713.2701387403176,10,-7344.463533237083,0.5386|0.4614,2.2338|2.4936,0.8314|0.5421,0.9831|0.9803,0:norm;1:norm,00:Gauss(0.936);01:Frank(0.836);10:GH(0.679);11:GH(0.909),True,6,5,ICE iter 1 || ICE iter 3 || ICE iter 10,35.44684167670039,0.515817223198594,0.542117868262615,0.7203481214139177,3720.170124612943,0.4614,False
tsnh4,2,pmc_state,available,1,4552,883,ok,,family-random-1,2.643649417001143,0.12082279099922744,14,3719.8895284421847,3,157.69327560580723,3719.8895284421847,10,-7357.702312640817,0.5455|0.4545,2.2793|2.4459,0.8344|0.5513,0.9843|0.9812,0:norm;1:norm,00:Gauss(0.936);01:Frank(0.815);10:GH(0.690);11:GH(0.908),True,3,2,"Gauss.correct_tau: τ=1.1197 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || ICE iter 5 || ICE iter 7",28.827451974833366,0.5287785588752196,0.5513173019290823,0.7203481214139177,3719.9134292508297,0.4545,False
tsnh4,2,pmc_state,available,2,4552,883,ok,,family-random-2,3.124846083999728,0.12487604100169847,16,3748.716980417018,4,88.83410239528439,3748.716980417018,10,-7415.357216590483,0.2488|0.7512,1.9601|2.4872,0.7164|0.6726,0.9680|0.9894,0:norm;1:norm,00:Gauss(0.891);01:Gauss(0.595);10:Gauss(0.411);11:Gauss(0.936),True,4,3,"Gauss.correct_tau: τ=1.1197 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || ICE iter 2 || ICE iter 6",0.0,1.0,0.6725787243131415,0.7203481214139177,3748.7196718492214,0.2488,False
tsnh4,2,pmc_state,impute,0,4552,883,ok,,kmeans,10.997266374997707,0.11722858299981453,12,3701.7149053717408,3,684.975287763602,3701.7149053717408,10,-7321.353066499929,0.4733|0.5267,2.0774|2.4830,0.9572|0.4882,0.9862|0.9876,0:norm;1:norm,00:Gauss(0.938);01:GH(0.713);10:GH(0.394);11:GH(0.911),True,3,3,ICE iter 1 || ICE iter 3 || ICE iter 4,47.00207504527725,0.6291739894551845,0.4881500323033078,0.7203481214139177,3701.7149053717408,0.4733,False
tsnh4,2,pmc_state,impute,1,4552,883,ok,,family-random-1,22.039201332998346,0.13136149999991176,23,3729.9925462268075,2,0.897305055925699,3729.9925462268075,10,-7377.908348210062,0.7866|0.2134,2.2421|2.4668,0.8055|0.5973,0.9886|0.9580,0:norm;1:norm,00:GH(0.940);01:GH(0.799);10:GH(0.695);11:Gauss(0.868),True,2,1,"Gauss.correct_tau: τ=1.1197 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || ICE iter 19",18.72443419021056,0.8523725834797891,0.5973142224077526,0.7203481214139177,3730.3432052603125,0.2134,False
tsnh4,2,pmc_state,impute,2,4552,883,ok,,family-random-2,47.07479595900077,0.414500582999608,50,3712.246434896899,16,133.3606187775663,3705.616154624798,10,-7329.155565006044,0.4572|0.5428,2.0196|2.4965,0.9624|0.5086,0.9861|0.9883,0:norm;1:norm,00:GH(0.910);01:GH(0.545);10:Frank(0.728);11:Gauss(0.937),True,17,16,"Gauss.correct_tau: τ=1.1197 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || ICE iter 9 || ICE iter 13",43.100825792219894,0.6827768014059754,0.5085755192666908,0.7203481214139177,3739.245452738911,0.4572,False
tsnh4,2,pmc_state,sem,0,4552,883,ok,,kmeans,6.668905624999752,0.1170799999999872,30,3718.9288681851017,7,727.3830894211433,3720.512064912868,10,-7358.947385582183,0.7572|0.2428,2.1940|2.4616,0.8932|0.4686,0.9887|0.9647,0:norm;1:norm,00:Gauss(0.862);01:GH(0.640);10:GH(0.800);11:GH(0.941),True,0,0,,28.204915504149994,0.8233743409490334,0.4685550343633458,0.7203481214139177,3735.4783312854534,0.2428,False
tsnh4,2,pmc_state,sem,1,4552,883,ok,,family-random-1,6.85440324999945,0.12837387499894248,30,3715.5316401691753,8,107.36361455068163,3705.5912592464692,10,-7329.105774249386,0.5447|0.4553,2.1270|2.5035,0.8400|0.5843,0.9855|0.9826,0:norm;1:norm,00:GH(0.911);01:GH(0.553);10:Frank(0.776);11:Gauss(0.939),True,1,0,"Gauss.correct_tau: τ=1.1197 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000.",43.125721170548786,0.5272407732864675,0.5842943228814375,0.7203481214139177,3731.179742468939,0.4553,False
tsnh4,2,pmc_state,sem,2,4552,883,ok,,family-random-2,6.30321449999974,0.12296879199857358,30,3699.7562161470128,11,118.85674375717781,3699.2313749340174,10,-7316.386005624482,0.5524|0.4476,2.1244|2.4900,0.9037|0.4863,0.9861|0.9828,0:norm;1:norm,00:GH(0.912);01:GH(0.587);10:GH(0.666);11:Gauss(0.940),True,1,0,"Gauss.correct_tau: τ=1.1197 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000.",49.485605483000654,0.5129613356766256,0.48634650686075437,0.7203481214139177,3728.8587340928916,0.4476,False
