setting,subject,K,rule,mask,r,M,model,fit,mechanism,start_from,subset,n,rmse,mae,crps,cov90,width90,impute_s
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,ignorable,,all,189,0.630299,0.484691,0.358838,0.968254,2.79494,0.859174
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,ignorable,,locomotion,132,0.588867,0.435055,0.334511,0.969697,2.76923,0.859174
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,ignorable,,vigorous,46,0.738505,0.621313,0.420332,0.956522,2.67696,0.859174
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,ignorable,,transient,11,0.619714,0.508987,0.393606,1,3.59677,0.859174
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,state,,all,189,0.704822,0.51131,0.385555,0.952381,2.76215,0.894312
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,state,,locomotion,132,0.68642,0.461107,0.364071,0.954545,2.7337,0.894312
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,state,,vigorous,46,0.738505,0.621313,0.424517,0.956522,2.67696,0.894312
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,state,,transient,11,0.775041,0.65372,0.480437,0.909091,3.45983,0.894312
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,state-markov,,all,189,0.705537,0.512131,0.38033,0.952381,2.76213,0.90191
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,state-markov,,locomotion,132,0.686327,0.461083,0.356457,0.954545,2.73376,0.90191
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,state-markov,,vigorous,46,0.738505,0.621313,0.423496,0.956522,2.67696,0.90191
controlled,102,2,ge10,state-markov,1,189,hmc_in,oracle,state-markov,,transient,11,0.787126,0.66812,0.486292,0.909091,3.45881,0.90191
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,ignorable,start,all,189,0.628906,0.492014,0.355309,0.920635,2.33151,0.917233
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,ignorable,start,locomotion,132,0.532209,0.400539,0.30184,0.969697,2.33941,0.917233
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,ignorable,start,vigorous,46,0.836514,0.73349,0.497562,0.782609,2.22943,0.917233
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,ignorable,start,transient,11,0.685994,0.579907,0.402056,0.909091,2.66356,0.917233
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state,start,all,189,0.704603,0.520251,0.377556,0.904762,2.2927,0.876925
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state,start,locomotion,132,0.648747,0.442151,0.334812,0.939394,2.25668,0.876925
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state,start,vigorous,46,0.831646,0.728112,0.485237,0.782609,2.21747,0.876925
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state,start,transient,11,0.766425,0.588213,0.440179,1,3.03947,0.876925
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state-markov,start,all,189,0.698963,0.518251,0.383228,0.910053,2.30035,0.921369
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state-markov,start,locomotion,132,0.643613,0.44036,0.340881,0.94697,2.26883,0.921369
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state-markov,start,vigorous,46,0.831918,0.728419,0.494078,0.782609,2.21815,0.921369
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state-markov,start,transient,11,0.727406,0.574063,0.427844,1,3.02227,0.921369
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state,ignorable fit,all,189,0.702927,0.519595,0.380562,0.904762,2.29053,0.808446
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state,ignorable fit,locomotion,132,0.648156,0.441972,0.335369,0.939394,2.25542,0.808446
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state,ignorable fit,vigorous,46,0.830222,0.726485,0.495693,0.782609,2.21407,0.808446
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state,ignorable fit,transient,11,0.752309,0.585891,0.441433,1,3.03153,0.808446
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state-markov,ignorable fit,all,189,0.69615,0.517081,0.377402,0.910053,2.29949,0.839307
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,132,0.64091,0.43956,0.331044,0.94697,2.26972,0.839307
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,46,0.830432,0.726716,0.493183,0.782609,2.21452,0.839307
controlled,102,2,ge10,state-markov,1,189,hmc_in,unsupervised,state-markov,ignorable fit,transient,11,0.716718,0.570677,0.449522,1,3.01207,0.839307
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,ignorable,,all,193,0.572442,0.452353,0.340482,0.979275,2.81269,0.881056
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,ignorable,,locomotion,129,0.447954,0.355506,0.288666,1,2.79687,0.881056
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,ignorable,,vigorous,55,0.802348,0.692315,0.464617,0.927273,2.72003,0.881056
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,ignorable,,transient,9,0.465671,0.374072,0.324574,1,3.60575,0.881056
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,state,,all,193,0.658116,0.497294,0.370861,0.948187,2.69665,0.881306
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,state,,locomotion,129,0.511676,0.384389,0.303465,0.976744,2.69625,0.881306
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,state,,vigorous,55,0.80414,0.696767,0.4703,0.927273,2.69956,0.881306
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,state,,transient,9,1.25841,0.896592,0.729188,0.666667,2.68472,0.881306
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,state-markov,,all,193,0.658729,0.498009,0.366615,0.948187,2.69912,0.862561
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,state-markov,,locomotion,129,0.512741,0.385428,0.303392,0.976744,2.70001,0.862561
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,state-markov,,vigorous,55,0.804141,0.696767,0.458388,0.927273,2.69956,0.862561
controlled,102,2,ge10,state-markov,2,193,hmc_in,oracle,state-markov,,transient,9,1.25908,0.897037,0.71198,0.666667,2.68362,0.862561
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,ignorable,start,all,193,0.62,0.4729,0.35155,0.917098,2.31255,0.866766
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,ignorable,start,locomotion,129,0.415509,0.329174,0.257682,1,2.30041,0.866766
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,ignorable,start,vigorous,55,0.888744,0.78354,0.534764,0.745455,2.23515,0.866766
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,ignorable,start,transient,9,0.97039,0.634616,0.577342,0.777778,2.95951,0.866766
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state,start,all,193,0.662722,0.500357,0.367366,0.896373,2.22414,0.953014
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state,start,locomotion,129,0.476207,0.358211,0.276602,0.976744,2.22305,0.953014
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state,start,vigorous,55,0.884411,0.779889,0.532116,0.745455,2.22208,0.953014
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state,start,transient,9,1.17813,0.829525,0.661502,0.666667,2.25237,0.953014
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state-markov,start,all,193,0.660825,0.49925,0.368097,0.901554,2.22596,0.852018
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state-markov,start,locomotion,129,0.473058,0.356831,0.27281,0.984496,2.22513,0.852018
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state-markov,start,vigorous,55,0.884619,0.780071,0.541399,0.745455,2.22017,0.852018
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state-markov,start,transient,9,1.17249,0.824465,0.674795,0.666667,2.27318,0.852018
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state,ignorable fit,all,193,0.662303,0.500054,0.367036,0.896373,2.2183,0.821571
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state,ignorable fit,locomotion,129,0.476677,0.358626,0.272304,0.976744,2.21719,0.821571
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state,ignorable fit,vigorous,55,0.882394,0.777735,0.539867,0.745455,2.21624,0.821571
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state,ignorable fit,transient,9,1.17959,0.830249,0.668672,0.666667,2.24673,0.821571
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state-markov,ignorable fit,all,193,0.660582,0.499046,0.365036,0.901554,2.21972,0.793732
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,129,0.473916,0.357408,0.272359,0.984496,2.21867,0.793732
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,55,0.882556,0.777865,0.532245,0.745455,2.21447,0.793732
controlled,102,2,ge10,state-markov,2,193,hmc_in,unsupervised,state-markov,ignorable fit,transient,9,1.17409,0.825302,0.671576,0.666667,2.26694,0.793732
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,ignorable,,all,163,0.598276,0.466697,0.349441,0.96319,2.78596,0.76287
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,ignorable,,locomotion,104,0.538711,0.404459,0.317923,0.980769,2.76231,0.76287
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,ignorable,,vigorous,53,0.707188,0.596178,0.41059,0.924528,2.77073,0.76287
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,ignorable,,transient,6,0.525261,0.401743,0.355609,1,3.33047,0.76287
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,state,,all,163,0.729254,0.522239,0.397702,0.944785,2.79348,0.908293
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,state,,locomotion,104,0.722703,0.474352,0.379279,0.961538,2.74731,0.908293
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,state,,vigorous,53,0.715857,0.602417,0.419427,0.924528,2.85461,0.908293
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,state,,transient,6,0.931511,0.644032,0.52512,0.833333,3.0537,0.908293
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,state-markov,,all,163,0.664494,0.497863,0.375398,0.95092,2.77087,0.80845
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,state-markov,,locomotion,104,0.614347,0.436355,0.343083,0.971154,2.73374,0.80845
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,state-markov,,vigorous,53,0.720294,0.601897,0.422025,0.924528,2.81235,0.80845
controlled,102,2,ge10,state-markov,3,163,hmc_in,oracle,state-markov,,transient,6,0.933048,0.645039,0.52366,0.833333,3.04805,0.80845
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,ignorable,start,all,163,0.61692,0.481801,0.354067,0.90184,2.29828,0.93559
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,ignorable,start,locomotion,104,0.508039,0.380413,0.295854,0.951923,2.3074,0.93559
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,ignorable,start,vigorous,53,0.797724,0.691472,0.470669,0.792453,2.23852,0.93559
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,ignorable,start,transient,6,0.494324,0.387094,0.333098,1,2.668,0.93559
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state,start,all,163,0.626395,0.49133,0.355966,0.907975,2.34085,0.912316
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state,start,locomotion,104,0.513918,0.387305,0.295146,0.951923,2.31251,0.912316
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state,start,vigorous,53,0.798824,0.689579,0.470704,0.811321,2.36793,0.912316
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state,start,transient,6,0.666884,0.543238,0.396641,1,2.59296,0.912316
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state-markov,start,all,163,0.626752,0.491039,0.352775,0.907975,2.30558,1.1067
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state-markov,start,locomotion,104,0.506009,0.382314,0.291705,0.951923,2.28572,1.1067
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state-markov,start,vigorous,53,0.809496,0.698455,0.467666,0.811321,2.31197,1.1067
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state-markov,start,transient,6,0.667161,0.54342,0.396439,1,2.5934,1.1067
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state,ignorable fit,all,163,0.622755,0.488205,0.354862,0.907975,2.33685,1.07972
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state,ignorable fit,locomotion,104,0.51101,0.385457,0.292877,0.951923,2.30956,1.07972
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state,ignorable fit,vigorous,53,0.794044,0.683803,0.470751,0.811321,2.36126,1.07972
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state,ignorable fit,transient,6,0.663417,0.541396,0.405581,1,2.5943,1.07972
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state-markov,ignorable fit,all,163,0.623413,0.488434,0.353291,0.907975,2.30316,1.02846
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,104,0.504507,0.38127,0.295294,0.951923,2.28409,1.02846
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,53,0.803674,0.69269,0.462203,0.811321,2.30766,1.02846
controlled,102,2,ge10,state-markov,3,163,hmc_in,unsupervised,state-markov,ignorable fit,transient,6,0.664049,0.541682,0.396508,1,2.59416,1.02846
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,ignorable,,all,193,0.670912,0.499384,0.368351,0.968912,2.82166,0.88483
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,ignorable,,locomotion,124,0.524794,0.385351,0.30669,0.983871,2.75087,0.88483
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,ignorable,,vigorous,56,0.810824,0.660261,0.45149,0.946429,2.72283,0.88483
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,ignorable,,transient,13,1.10616,0.894074,0.598356,0.923077,3.92262,0.88483
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,state,,all,193,0.747314,0.539485,0.398034,0.948187,2.76958,0.849266
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,state,,locomotion,124,0.542672,0.396726,0.311811,0.975806,2.67698,0.849266
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,state,,vigorous,56,0.808802,0.659671,0.455303,0.946429,2.75922,0.849266
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,state,,transient,13,1.63227,1.38346,0.973764,0.692308,3.69748,0.849266
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,state-markov,,all,193,0.739331,0.534801,0.395498,0.948187,2.75915,0.928176
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,state-markov,,locomotion,124,0.543544,0.39824,0.312794,0.975806,2.69364,0.928176
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,state-markov,,vigorous,56,0.810783,0.659674,0.452245,0.946429,2.72135,0.928176
controlled,102,2,ge10,state-markov,4,193,hmc_in,oracle,state-markov,,transient,13,1.57012,1.29947,0.939916,0.692308,3.54678,0.928176
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,ignorable,start,all,193,0.659531,0.496796,0.359596,0.927461,2.32629,0.97322
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,ignorable,start,locomotion,124,0.447411,0.345895,0.269949,0.991935,2.30167,0.97322
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,ignorable,start,vigorous,56,0.879058,0.752948,0.513484,0.785714,2.26138,0.97322
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,ignorable,start,transient,13,1.10439,0.832729,0.551791,0.923077,2.84085,0.97322
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state,start,all,193,0.708521,0.52121,0.379778,0.917098,2.30046,1.10659
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state,start,locomotion,124,0.461995,0.353876,0.271996,0.983871,2.25547,1.10659
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state,start,vigorous,56,0.877481,0.749709,0.511267,0.803571,2.27782,1.10659
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state,start,transient,13,1.44917,1.13302,0.841441,0.769231,2.82718,1.10659
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state-markov,start,all,193,0.701572,0.515813,0.37259,0.911917,2.28387,1.11005
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state-markov,start,locomotion,124,0.460354,0.351663,0.271122,0.983871,2.26242,1.11005
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state-markov,start,vigorous,56,0.883614,0.751282,0.510317,0.785714,2.23006,1.11005
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state-markov,start,transient,13,1.38656,1.06722,0.747153,0.769231,2.72022,1.11005
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state,ignorable fit,all,193,0.708117,0.52072,0.38096,0.917098,2.29891,0.863706
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state,ignorable fit,locomotion,124,0.461875,0.353707,0.272029,0.983871,2.25491,0.863706
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state,ignorable fit,vigorous,56,0.877231,0.749075,0.513712,0.803571,2.27532,0.863706
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state,ignorable fit,transient,13,1.44726,1.13008,0.848129,0.769231,2.82023,0.863706
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state-markov,ignorable fit,all,193,0.701217,0.515514,0.374591,0.911917,2.283,1.0637
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,124,0.460365,0.35159,0.269011,0.983871,2.26124,1.0637
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,56,0.882933,0.750444,0.507381,0.785714,2.22857,1.0637
controlled,102,2,ge10,state-markov,4,193,hmc_in,unsupervised,state-markov,ignorable fit,transient,13,1.38572,1.06709,0.809636,0.769231,2.72514,1.0637
controlled,102,2,any,state,0,914,hmc_in,oracle,ignorable,,all,914,0.704814,0.53275,0.390774,0.964989,2.91053,0.975821
controlled,102,2,any,state,0,914,hmc_in,oracle,ignorable,,rest,15,0.808454,0.787542,0.4706,1,3.98897,0.975821
controlled,102,2,any,state,0,914,hmc_in,oracle,ignorable,,locomotion,537,0.53953,0.410142,0.316437,0.988827,2.77567,0.975821
controlled,102,2,any,state,0,914,hmc_in,oracle,ignorable,,vigorous,214,0.770318,0.651104,0.446369,0.934579,2.74304,0.975821
controlled,102,2,any,state,0,914,hmc_in,oracle,ignorable,,transient,148,1.04278,0.780658,0.572018,0.918919,3.53273,0.975821
controlled,102,2,any,state,0,914,hmc_in,oracle,state,,all,914,0.736314,0.548615,0.403154,0.958425,2.87831,1.02112
controlled,102,2,any,state,0,914,hmc_in,oracle,state,,rest,15,0.784092,0.740237,0.468508,1,3.85119,1.02112
controlled,102,2,any,state,0,914,hmc_in,oracle,state,,locomotion,537,0.60375,0.428515,0.335324,0.981378,2.74881,1.02112
controlled,102,2,any,state,0,914,hmc_in,oracle,state,,vigorous,214,0.790011,0.66608,0.45514,0.925234,2.71757,1.02112
controlled,102,2,any,state,0,914,hmc_in,oracle,state,,transient,148,1.02998,0.795111,0.567471,0.918919,3.48203,1.02112
controlled,102,2,any,state,0,914,hmc_in,oracle,state-markov,,all,914,0.737008,0.548432,0.402639,0.956236,2.87553,1.07178
controlled,102,2,any,state,0,914,hmc_in,oracle,state-markov,,rest,15,0.783895,0.740331,0.460133,1,3.85087,1.07178
controlled,102,2,any,state,0,914,hmc_in,oracle,state-markov,,locomotion,537,0.59601,0.42557,0.33063,0.979516,2.74752,1.07178
controlled,102,2,any,state,0,914,hmc_in,oracle,state-markov,,vigorous,214,0.790054,0.666062,0.456373,0.925234,2.71671,1.07178
controlled,102,2,any,state,0,914,hmc_in,oracle,state-markov,,transient,148,1.04918,0.80469,0.580396,0.912162,3.4708,1.07178
controlled,102,2,any,state,0,914,hmc_in,unsupervised,ignorable,start,all,914,0.664153,0.521346,0.375545,0.924508,2.39879,1.06758
controlled,102,2,any,state,0,914,hmc_in,unsupervised,ignorable,start,rest,15,0.71743,0.584306,0.448422,0.866667,2.55069,1.06758
